time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-23T11:27:25.027Z,38.1427,-117.8812,7.9,2.8,ml,21,40.32,0.021,0.1335,nn,nn00732078,2020-08-08T18:17:53.040Z,"57km W of Tonopah, Nevada",earthquake,,0.7,0.42,2,reviewed,nn,nn
2020-05-23T09:19:17.810Z,38.1361,-118.0087,7.8,3.6,ml,27,43.02,0.039,0.1212,nn,nn00731990,2020-08-08T18:17:52.040Z,"67km W of Tonopah, Nevada",earthquake,,0.7,0.46,6,reviewed,nn,nn
2020-05-23T07:03:21.820Z,38.1497,-117.9928,7,2.5,ml,28,61.16,0.028,0.11,nn,nn00731891,2020-08-08T18:17:52.040Z,"68km SE of Hawthorne, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-23T06:34:45.150Z,38.1918,-117.8058,1.3,2.5,ml,24,48.42,0.041,0.42,nn,nn00731875,2020-08-08T18:17:52.040Z,"54km WNW of Tonopah, Nevada",earthquake,,15.3,,,automatic,nn,nn
2020-05-23T05:44:28.426Z,38.1456,-118.0097,6.7,2.5,ml,35,42.78,0.037,0.2035,nn,nn00731853,2020-08-08T18:17:52.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.4,9,reviewed,nn,nn
2020-05-23T03:46:58.858Z,38.1368,-117.9524,7.9,3.3,ml,26,46.92,0.006,0.2188,nn,nn00731765,2020-08-08T18:17:52.040Z,"63km W of Tonopah, Nevada",earthquake,,0.6,0.41,12,reviewed,nn,nn
2020-05-23T03:29:30.760Z,37.5153333,-118.9915,2.93,3.14,ml,37,102,0.09874,0.05,nc,nc73393851,2020-08-08T18:17:52.040Z,"14km S of Mammoth Lakes, CA",earthquake,0.24,1.01,0.196,53,reviewed,nc,nc
2020-05-23T02:20:53.150Z,38.1623,-117.9023,9.4,2.9,ml,31,50.15,0.035,0.14,nn,nn00731710,2020-08-08T18:17:52.040Z,"60km WNW of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-23T01:38:52.515Z,38.1701,-117.9239,7.4,2.6,ml,29,48.51,0.042,0.1367,nn,nn00731687,2020-08-08T18:17:51.040Z,"Nevada",earthquake,,0.6,0.39,9,reviewed,nn,nn
2020-05-23T01:30:38.840Z,37.6338348,-118.5316696,0.6,2.57,md,10,114,0.04436,0.15,nc,nc73393696,2020-08-08T18:17:51.040Z,"15km ENE of Toms Place, CA",earthquake,1.54,7.73,0.15,9,automatic,nc,nc
2020-05-23T01:30:27.039Z,38.1597,-117.9589,3.4,2.6,ml,20,44.4,0.021,0.1441,nn,nn00732273,2020-05-24T02:13:39.022Z,"64km W of Tonopah, Nevada",earthquake,,0.9,0.43,2,reviewed,nn,nn
2020-05-23T01:30:14.390Z,38.2105,-117.7255,9.3,3.1,ml,11,110.78,0.05,0.15,nn,nn00731683,2020-05-23T01:39:59.226Z,"46km WNW of Tonopah, Nevada",earthquake,,15.1,,,automatic,nn,nn
2020-05-23T00:02:55.189Z,38.1867,-117.7531,10.2,2.5,ml,27,49.43,0.041,0.1519,nn,nn00731649,2020-08-08T18:17:51.040Z,"38 km SE of Mina, Nevada",earthquake,,0.6,0.39,11,reviewed,nn,nn
2020-05-22T23:09:56.143Z,38.1816,-117.7823,5.7,2.8,ml,25,96.78,0.073,0.1444,nn,nn00731623,2020-08-08T18:17:51.040Z,"49km WNW of Tonopah, Nevada",earthquake,,0.8,0.37,10,reviewed,nn,nn
2020-05-22T22:17:06.109Z,38.1354,-118.0591,0,2.6,ml,20,81.74,0.15,0.4201,nn,nn00731592,2020-08-08T18:17:51.040Z,"65km SE of Hawthorne, Nevada",earthquake,,2.5,0.23,13,reviewed,nn,nn
2020-05-22T21:47:05.950Z,38.1868,-117.8662,6.3,2.5,ml,17,92.98,0.013,0.14,nn,nn00731572,2020-08-08T18:17:51.040Z,"59km WNW of Tonopah, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-22T20:20:20.887Z,38.1608,-118.1011,7.7,2.7,ml,27,55.14,0.099,0.1544,nn,nn00731545,2020-08-08T18:17:51.040Z,"61km SE of Hawthorne, Nevada",earthquake,,1,0.36,11,reviewed,nn,nn
2020-05-22T19:37:59.940Z,45.8741,-106.8312,0,2.8,ml,,97,0.917,0.92,us,us6000a1tj,2020-08-08T18:17:32.040Z,"16 km W of Colstrip, Montana",mining explosion,5.6,1.8,0.056,42,reviewed,us,us
2020-05-22T18:01:02.736Z,43.836,-105.2702,0,3.5,ml,,47,0.935,0.79,us,us70009nmq,2020-08-08T18:17:32.040Z,"20 km ENE of Wright, Wyoming",mining explosion,6.1,1.7,0.043,70,reviewed,us,us
2020-05-22T17:54:34.524Z,38.2001,-117.7731,5.7,2.6,ml,13,49.51,0.086,0.173,nn,nn00731491,2020-08-08T18:17:50.040Z,"50km WNW of Tonopah, Nevada",earthquake,,2.3,0.37,8,reviewed,nn,nn
2020-05-22T17:54:13.628Z,38.2051,-117.7312,1.4,2.5,ml,12,126.66,0.118,0.2057,nn,nn00731464,2020-05-23T01:57:03.833Z,"46km WNW of Tonopah, Nevada",earthquake,,2.2,0.71,6,reviewed,nn,nn
2020-05-22T17:50:45.768Z,38.1473,-117.9644,8.2,3.1,ml,16,44.04,0.009,0.1716,nn,nn00731458,2020-08-08T18:17:50.040Z,"64km W of Tonopah, Nevada",earthquake,,0.7,0.33,10,reviewed,nn,nn
2020-05-22T16:53:12.299Z,44.3163,-114.9558,10,2.5,ml,,101,0.849,0.45,us,us60009zm5,2020-08-08T18:17:33.040Z,"11 km N of Stanley, Idaho",earthquake,2.6,1.8,0.105,12,reviewed,us,us
2020-05-22T16:45:04.710Z,38.1507,-117.8878,6.9,2.5,ml,23,93.11,0.022,0.03,nn,nn00731424,2020-08-08T18:17:50.040Z,"59km W of Tonopah, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-22T16:42:00.638Z,44.349,-115.175,10,3.1,ml,,62,0.944,0.81,us,us70009nk9,2020-08-08T18:17:50.040Z,"23 km NW of Stanley, Idaho",earthquake,2.3,2,0.042,74,reviewed,us,us
2020-05-22T16:34:48.963Z,38.1246,-118.0549,4.7,2.8,ml,22,51.54,0.077,0.1823,nn,nn00731629,2020-05-23T02:13:48.604Z,"66km SE of Hawthorne, Nevada",earthquake,,1.6,0.2,8,reviewed,nn,nn
2020-05-22T16:34:48.527Z,38.126,-118.0602,4.92,2.5,ml,,48,0.08,0.26,us,us70009nk3,2020-08-08T18:17:50.040Z,"29 km S of Mina, Nevada",earthquake,1.2,2.9,0.043,70,reviewed,us,us
2020-05-22T16:19:42.150Z,38.1603,-117.8571,4.6,3.1,ml,22,93.26,0.012,0.1567,nn,nn00731403,2020-08-08T18:17:50.040Z,"57km W of Tonopah, Nevada",earthquake,,0.8,0.31,8,reviewed,nn,nn
2020-05-22T15:54:46.425Z,38.1641,-117.8581,5.8,3.3,ml,26,47.26,0.011,0.1733,nn,nn00731384,2020-08-08T18:17:50.040Z,"54km W of Tonopah, Nevada",earthquake,,0.8,0.4,11,reviewed,nn,nn
2020-05-22T14:46:03.194Z,38.1508,-117.9971,5,2.8,ml,23,56.23,0.032,0.1586,nn,nn00731337,2020-08-08T18:17:50.040Z,"65km W of Tonopah, Nevada",earthquake,,0.9,0.46,8,reviewed,nn,nn
2020-05-22T13:58:05.930Z,37.0831667,-119.2688333,44.62,3.16,ml,33,96,0.2433,0.13,nc,nc73393256,2020-08-08T18:17:50.040Z,"5km ESE of Shaver Lake, CA",earthquake,0.4,0.72,0.132,53,reviewed,nc,nc
2020-05-22T13:41:43.090Z,31.807,-115.039,5.96,2.65,ml,20,180,0.2926,0.32,ci,ci39211527,2020-08-08T18:17:50.040Z,"43km S of Estacion Coahuila, B.C., MX",earthquake,0.5,31.61,0.212,62,reviewed,ci,ci
2020-05-22T13:01:06.439Z,38.1286,-118.0615,6.1,4.2,ml,27,43.91,0.081,0.1907,nn,nn00731265,2020-08-08T18:17:50.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.3,0.33,11,reviewed,nn,nn
2020-05-22T13:00:43.663Z,38.1321,-118.0631,6.2,3.3,ml,25,56.2,0.082,0.1716,nn,nn00731306,2020-08-08T18:17:49.040Z,"68km SE of Hawthorne, Nevada",earthquake,,1.3,0.55,10,reviewed,nn,nn
2020-05-22T12:12:24.305Z,38.1501,-117.9737,11.4,2.9,ml,19,91.66,0.016,0.1413,nn,nn00731604,2020-08-08T18:17:51.040Z,"66km W of Tonopah, Nevada",earthquake,,0.8,0.38,6,reviewed,nn,nn
2020-05-22T12:12:15.482Z,38.1475,-117.9806,11.8,2.7,ml,21,100.92,0.019,0.1239,nn,nn00731214,2020-08-08T18:17:49.040Z,"64km W of Tonopah, Nevada",earthquake,,0.8,0.26,7,reviewed,nn,nn
2020-05-22T11:58:53.719Z,38.1655,-117.8479,4.9,3,ml,24,55.94,0.019,0.2076,nn,nn00731201,2020-08-08T18:17:49.040Z,"50km WNW of Tonopah, Nevada",earthquake,,0.9,0.25,9,reviewed,nn,nn
2020-05-22T11:46:21.230Z,36.581,-121.1781667,5.75,2.71,md,64,54,0.01096,0.11,nc,nc73393171,2020-08-08T18:17:49.040Z,"6km NNW of Pinnacles, CA",earthquake,0.15,0.35,0.371,50,reviewed,nc,nc
2020-05-22T11:00:05.871Z,44.2898,-115.0796,10,2.5,ml,,97,0.871,0.46,us,us70009n98,2020-08-08T18:17:49.040Z,"13 km NW of Stanley, Idaho",earthquake,1.7,2,0.069,28,reviewed,us,us
2020-05-22T10:48:26.308Z,31.6665,-104.3315,5.73,2.9,ml,,58,0.11,0.41,us,us70009n93,2020-08-08T18:17:49.040Z,"western Texas",earthquake,1.3,3,0.074,74,reviewed,us,us
2020-05-22T10:29:26.475Z,38.1364,-117.9841,9,3.1,ml,24,42.53,0.02,0.159,nn,nn00731147,2020-08-08T18:17:49.040Z,"65km W of Tonopah, Nevada",earthquake,,0.8,0.31,9,reviewed,nn,nn
2020-05-22T09:41:41.385Z,44.2964,-115.0823,10,2.9,ml,,65,0.878,0.68,us,us70009n83,2020-08-08T18:17:49.040Z,"14 km NW of Stanley, Idaho",earthquake,1.6,2,0.046,62,reviewed,us,us
2020-05-22T09:34:04.814Z,44.2837,-115.078,10.93,3.8,mb,,66,0.866,0.86,us,us70009n7y,2020-08-08T18:17:49.040Z,"13 km WNW of Stanley, Idaho",earthquake,2.9,6.2,0.17,9,reviewed,us,us
2020-05-22T09:27:03.771Z,38.1979,-117.7298,6.8,2.6,ml,25,50.39,0.117,0.181,nn,nn00731104,2020-08-08T18:17:49.040Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,0.32,9,reviewed,nn,nn
2020-05-22T08:42:51.834Z,44.292,-114.9932,10,2.9,ml,,65,0.84,1.04,us,us70009n5i,2020-08-08T18:17:49.040Z,"9 km NNW of Stanley, Idaho",earthquake,2.6,2,0.044,67,reviewed,us,us
2020-05-22T08:00:21.705Z,44.3826,-115.1962,10,2.9,ml,,60,0.908,1,us,us70009n4n,2020-08-08T18:17:49.040Z,"27 km NW of Stanley, Idaho",earthquake,2.2,2,0.05,52,reviewed,us,us
2020-05-22T07:38:01.504Z,38.1419,-117.9938,6.3,2.8,ml,27,42.83,0.027,0.1504,nn,nn00731031,2020-08-08T18:17:48.040Z,"67km W of Tonopah, Nevada",earthquake,,0.6,0.54,12,reviewed,nn,nn
2020-05-22T07:00:08.348Z,38.1362,-118.0033,6,3,ml,24,61.49,0.035,0.1534,nn,nn00731001,2020-08-08T18:17:48.040Z,"66km W of Tonopah, Nevada",earthquake,,0.9,0.43,9,reviewed,nn,nn
2020-05-22T05:08:18.799Z,31.6799,-104.3982,5,2.7,ml,,53,0.088,0.55,us,us70009n14,2020-08-08T18:17:48.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9,1.7,0.049,54,reviewed,us,us
2020-05-22T04:30:00.609Z,38.1518,-117.9637,10.6,3.2,ml,23,47.59,0.013,0.1265,nn,nn00730902,2020-08-08T18:17:48.040Z,"64km W of Tonopah, Nevada",earthquake,,0.6,0.27,10,reviewed,nn,nn
2020-05-22T02:02:20.186Z,38.1914,-117.7795,6.9,2.8,ml,21,86.46,0.078,0.1255,nn,nn00731564,2020-08-08T18:17:51.040Z,"49km WNW of Tonopah, Nevada",earthquake,,1.1,0.57,5,reviewed,nn,nn
2020-05-22T02:01:45.789Z,38.1297,-118.0712,6.7,2.7,ml,25,59.23,0.088,0.2035,nn,nn00730792,2020-08-08T18:17:48.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.5,0.42,10,reviewed,nn,nn
2020-05-22T01:24:42.000Z,38.2307,-117.7922,9.2,2.6,ml,20,99.98,0.113,0.14,nn,nn00730761,2020-08-08T18:17:48.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.5,,,automatic,nn,nn
2020-05-22T00:22:00.588Z,38.2309,-117.7939,7.2,5.1,ml,31,47.16,0.092,0.1378,nn,nn00730721,2020-08-08T18:17:48.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.4,0.44,11,reviewed,nn,nn
2020-05-21T23:44:53.228Z,38.1903,-117.7429,8.8,3,ml,20,71.44,0.117,0.1487,nn,nn00730707,2020-08-08T18:17:48.040Z,"48km WNW of Tonopah, Nevada",earthquake,,1.9,0.52,5,reviewed,nn,nn
2020-05-21T23:43:48.959Z,38.1859,-117.7417,9.4,2.7,ml,13,49.93,0.105,0.1562,nn,nn00730705,2020-08-08T18:17:48.040Z,"48km WNW of Tonopah, Nevada",earthquake,,1.3,0.46,8,reviewed,nn,nn
2020-05-21T23:35:46.942Z,44.2533,-115.0819,10,3.5,ml,,68,0.842,0.77,us,us70009mwf,2020-08-24T13:34:37.214Z,"12 km WNW of Stanley, Idaho",earthquake,2.9,2,0.032,130,reviewed,us,us
2020-05-21T21:31:02.319Z,42.7371,-111.4324,5,2.6,ml,,65,0.2,1.16,us,us70009mtq,2020-08-08T18:17:47.040Z,"16 km ENE of Soda Springs, Idaho",earthquake,1.8,1.9,0.043,72,reviewed,us,us
2020-05-21T20:47:45.493Z,31.6647,-104.3921,5,3,ml,,62,0.092,0.27,us,us70009mse,2020-08-08T18:17:47.040Z,"56 km S of Whites City, New Mexico",earthquake,1.2,1.8,0.047,60,reviewed,us,us
2020-05-21T19:45:45.328Z,44.4235,-115.2842,10,3.1,ml,,61,0.837,0.62,us,us70009mqf,2020-08-08T18:17:47.040Z,"35 km NW of Stanley, Idaho",earthquake,2.5,2,0.042,74,reviewed,us,us
2020-05-21T19:40:01.221Z,44.4782,-115.227,13.23,2.7,ml,,66,0.821,1.07,us,us70009mqd,2020-08-08T18:17:47.040Z,"36 km NW of Stanley, Idaho",earthquake,3,2.7,0.053,46,reviewed,us,us
2020-05-21T18:37:51.350Z,38.1387,-117.9728,13.7,2.5,ml,25,54.94,0.028,0.12,nn,nn00730551,2020-08-08T18:17:47.040Z,"65km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-21T17:49:00.520Z,38.1284,-118.0662,6.6,2.9,ml,28,56.5,0.085,0.2126,nn,nn00730516,2020-08-08T18:17:47.040Z,"67km SE of Hawthorne, Nevada",earthquake,,1.2,0.4,12,reviewed,nn,nn
2020-05-21T17:45:58.050Z,38.173,-117.8868,7.2,2.5,ml,26,50.03,0.04,0.12,nn,nn00730510,2020-08-08T18:17:47.040Z,"59km WNW of Tonopah, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T16:33:10.568Z,38.1472,-118.0016,4.8,3.2,ml,27,42.59,0.034,0.1682,nn,nn00730461,2020-08-08T18:17:47.040Z,"67km W of Tonopah, Nevada",earthquake,,0.9,0.38,9,reviewed,nn,nn
2020-05-21T16:33:00.317Z,38.1612,-117.8837,7.9,3.2,ml,20,93.76,0.01,0.1477,nn,nn00730463,2020-05-22T02:12:39.257Z,"58km W of Tonopah, Nevada",earthquake,,1,0.83,6,reviewed,nn,nn
2020-05-21T14:35:47.808Z,38.203,-117.7811,9.5,2.7,ml,25,69.2,0.082,0.1558,nn,nn00730384,2020-08-08T18:17:46.040Z,"51km WNW of Tonopah, Nevada",earthquake,,0.9,0.31,12,reviewed,nn,nn
2020-05-21T14:32:15.018Z,38.1726,-117.8374,7.1,3,ml,27,63.6,0.029,0.1554,nn,nn00730380,2020-08-08T18:17:46.040Z,"54km WNW of Tonopah, Nevada",earthquake,,0.7,0.33,12,reviewed,nn,nn
2020-05-21T14:05:49.060Z,38.1012,-118.1933,5,2.5,ml,17,110.56,0.281,0.12,nn,nn00730359,2020-08-08T18:17:46.040Z,"60km SE of Hawthorne, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T12:08:08.070Z,38.173,-117.8448,6.7,3.1,ml,25,50.03,0.097,0.1688,nn,nn00730278,2020-08-08T18:17:46.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.2,0.43,8,reviewed,nn,nn
2020-05-21T12:02:27.710Z,44.4335,-115.2468,10,2.7,ml,,60,0.846,1.19,us,us70009meh,2020-08-08T18:17:46.040Z,"34 km NW of Stanley, Idaho",earthquake,2,2,0.05,52,reviewed,us,us
2020-05-21T11:50:18.213Z,31.0854,-103.2207,5,3,ml,,46,0.047,0.6,us,us70009meb,2020-08-08T18:17:46.040Z,"22 km SW of Coyanosa, Texas",earthquake,1.3,2,0.048,57,reviewed,us,us
2020-05-21T11:43:13.144Z,44.4451,-115.3048,10,2.9,ml,,59,0.811,1.28,us,us70009me7,2020-08-08T18:17:46.040Z,"38 km NW of Stanley, Idaho",earthquake,2.8,2,0.052,48,reviewed,us,us
2020-05-21T11:33:49.614Z,44.3926,-115.1563,5.67,4.4,mwr,,57,0.919,0.7,us,us70009me1,2020-08-24T05:35:03.669Z,"26 km NW of Stanley, Idaho",earthquake,2.5,5.6,0.034,83,reviewed,us,us
2020-05-21T11:30:39.570Z,38.1513,-117.973,9.8,2.9,ml,26,47.55,0.016,0.1889,nn,nn00730246,2020-08-08T18:17:46.040Z,"62km WNW of Tonopah, Nevada",earthquake,,0.8,0.42,9,reviewed,nn,nn
2020-05-21T11:05:26.104Z,44.4122,-115.2866,11.33,3.4,ml,,58,0.845,0.87,us,us70009mdr,2020-08-08T18:17:46.040Z,"35 km NW of Stanley, Idaho",earthquake,2.2,10.6,0.041,80,reviewed,us,us
2020-05-21T09:39:26.304Z,38.1385,-118.0089,6.4,2.6,ml,24,46.87,0.039,0.1487,nn,nn00730178,2020-08-08T18:17:46.040Z,"64km W of Tonopah, Nevada",earthquake,,1,0.39,10,reviewed,nn,nn
2020-05-21T09:08:37.420Z,38.1933,-117.9645,0.8,2.5,ml,21,50,0.062,0.29,nn,nn00730163,2020-08-08T18:17:46.040Z,"64km WNW of Tonopah, Nevada",earthquake,,7.1,,,automatic,nn,nn
2020-05-21T08:49:30.090Z,38.1423,-117.9662,8.9,2.5,ml,21,54.16,0.036,0.09,nn,nn00730152,2020-08-08T18:17:46.040Z,"66km W of Tonopah, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-21T07:06:19.937Z,38.2188,-117.7835,8.3,2.8,ml,24,50.44,0.154,0.1515,nn,nn00730080,2020-08-08T18:17:46.040Z,"50km WNW of Tonopah, Nevada",earthquake,,1.3,0.43,9,reviewed,nn,nn
2020-05-21T06:55:33.840Z,38.157,-117.9647,13.2,2.5,ml,33,56.02,0.02,0.11,nn,nn00730072,2020-08-08T18:17:46.040Z,"65km W of Tonopah, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-21T06:39:26.715Z,38.1716,-117.7646,5.7,2.7,ml,23,47.93,0.105,0.1476,nn,nn00730063,2020-08-08T18:17:46.040Z,"48km WNW of Tonopah, Nevada",earthquake,,1.2,0.22,6,reviewed,nn,nn
2020-05-21T06:37:18.905Z,38.1972,-117.7262,6.4,3.2,ml,26,48.9,0.122,0.1727,nn,nn00730059,2020-08-08T18:17:46.040Z,"45km WNW of Tonopah, Nevada",earthquake,,1.4,0.32,10,reviewed,nn,nn
2020-05-21T05:50:21.001Z,38.2127,-117.7864,7.3,2.6,ml,24,69.98,0.149,0.1495,nn,nn00730022,2020-08-08T18:17:45.040Z,"52km WNW of Tonopah, Nevada",earthquake,,1.6,0.45,8,reviewed,nn,nn
2020-05-21T05:40:26.430Z,44.9945,-123.848166666667,44.29,2.55,ml,36,124,0.02858,0.23,uw,uw61617807,2020-08-08T18:17:47.040Z,"2km SE of Rose Lodge, Oregon",earthquake,0.38,0.63,0.147825368300782,12,reviewed,uw,uw
2020-05-21T05:00:56.886Z,38.1848,-117.8896,6.6,3.1,ml,25,46.77,0.072,0.1544,nn,nn00729996,2020-08-08T18:17:45.040Z,"58km WNW of Tonopah, Nevada",earthquake,,1.1,0.47,10,reviewed,nn,nn
2020-05-21T04:21:25.107Z,38.1649,-117.8982,10,2.5,ml,,59,0.054,0.72,us,us70009m9a,2020-08-08T18:17:45.040Z,"31 km SE of Mina, Nevada",earthquake,0.9,2,0.039,88,reviewed,us,us
2020-05-21T03:26:01.440Z,38.1738,-118.1333,0.2,2.5,ml,20,61.83,0.145,0.11,nn,nn00729928,2020-08-08T18:17:45.040Z,"56km SE of Hawthorne, Nevada",earthquake,,8.4,,,automatic,nn,nn
2020-05-21T02:37:42.630Z,38.1852,-117.7428,7.6,2.7,ml,37,48.54,0.116,0.11,nn,nn00729898,2020-08-08T18:17:45.040Z,"48km WNW of Tonopah, Nevada",earthquake,,6.6,,,automatic,nn,nn
2020-05-21T02:28:21.828Z,44.2664,-115.1651,10,2.5,ml,,66,0.888,0.69,us,us70009m7k,2020-08-08T18:17:45.040Z,"18 km WNW of Stanley, Idaho",earthquake,4.1,2,0.071,26,reviewed,us,us
2020-05-21T02:20:41.000Z,38.2247,-117.7905,2.9,2.6,ml,26,122.91,0.118,0.06,nn,nn00729892,2020-08-08T18:17:45.040Z,"53km WNW of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T01:27:19.136Z,38.1633,-117.9711,10,2.5,ml,,48,0.224,0.62,us,us70009m6k,2020-08-08T18:17:45.040Z,"27 km SSE of Mina, Nevada",earthquake,1.1,2,0.048,58,reviewed,us,us
2020-05-21T01:18:58.182Z,38.2014,-117.7252,9.8,2.6,ml,20,49.11,0.126,0.1235,nn,nn00729852,2020-08-08T18:17:45.040Z,"45km WNW of Tonopah, Nevada",earthquake,,1.5,0.36,5,reviewed,nn,nn
2020-05-21T00:53:52.710Z,38.2145,-117.7842,7.2,3,ml,23,50.39,0.15,0.1404,nn,nn00729837,2020-08-08T18:17:45.040Z,"49km WNW of Tonopah, Nevada",earthquake,,1.7,0.42,7,reviewed,nn,nn
2020-05-21T00:11:46.583Z,38.1531,-117.8601,5.6,3,ml,25,55.66,0.08,0.2109,nn,nn00729812,2020-08-08T18:17:45.040Z,"54km W of Tonopah, Nevada",earthquake,,1.1,0.3,12,reviewed,nn,nn
2020-05-21T00:05:42.516Z,44.2589,-115.0576,10,2.6,ml,,78,0.837,1.19,us,us70009m5a,2020-08-08T18:17:45.040Z,"10 km WNW of Stanley, Idaho",earthquake,2.4,2,0.055,44,reviewed,us,us
2020-05-20T23:29:00.921Z,38.1305,-118.0637,6.9,3,ml,31,46.74,0.083,0.2335,nn,nn00729788,2020-08-08T18:17:45.040Z,"65km SE of Hawthorne, Nevada",earthquake,,1.3,0.19,10,reviewed,nn,nn
2020-05-20T22:30:17.430Z,38.1615,-117.925,6.5,2.7,ml,17,98.95,0.453,0.17,nn,nn00729755,2020-08-08T18:17:45.040Z,"62km WNW of Tonopah, Nevada",earthquake,,16.1,,,automatic,nn,nn
2020-05-20T21:17:32.827Z,38.2163,-117.754,2.41,2.8,ml,,50,0.143,0.79,us,us70009m1t,2020-10-01T23:23:23.305Z,"36 km ESE of Mina, Nevada",earthquake,0.6,3.6,0.04,84,reviewed,us,us
2020-05-20T21:07:00.694Z,38.1925,-117.7344,7.5,3.4,ml,28,48.73,0.112,0.1539,nn,nn00729693,2020-08-08T18:17:44.040Z,"45km WNW of Tonopah, Nevada",earthquake,,0.8,0.26,9,reviewed,nn,nn
2020-05-20T20:35:23.620Z,38.1527,-117.974,14.7,2.5,ml,26,59.82,0.026,0.23,nn,nn00729665,2020-08-08T18:17:44.040Z,"67km SE of Hawthorne, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-05-20T20:33:09.124Z,38.2333,-117.7867,7,2.9,ml,25,51.48,0.098,0.1481,nn,nn00729662,2020-08-08T18:17:44.040Z,"53km WNW of Tonopah, Nevada",earthquake,,1.4,0.34,6,reviewed,nn,nn
2020-05-20T20:19:14.648Z,38.1855,-117.7417,8,3.4,ml,28,48.43,0.105,0.1423,nn,nn00729653,2020-08-08T18:17:44.040Z,"46km WNW of Tonopah, Nevada",earthquake,,0.7,0.24,9,reviewed,nn,nn
2020-05-20T20:17:43.046Z,38.2041,-117.732,8.2,2.6,ml,23,73.52,0.117,0.2906,nn,nn00729650,2020-08-08T18:17:44.040Z,"38 km ESE of Mina, Nevada",earthquake,,2.6,0.21,7,reviewed,nn,nn
2020-05-20T20:01:40.549Z,38.1441,-118.009,8.9,2.6,ml,24,49.92,0.039,0.2624,nn,nn00729641,2020-08-08T18:17:44.040Z,"28 km SSE of Mina, Nevada",earthquake,,1,0.24,10,reviewed,nn,nn
2020-05-20T18:38:06.936Z,38.207,-117.7314,9.7,3.5,ml,25,49.49,0.119,0.1363,nn,nn00729592,2020-08-08T18:17:44.040Z,"45km WNW of Tonopah, Nevada",earthquake,,1.2,0.37,6,reviewed,nn,nn
2020-05-20T17:35:17.940Z,38.2029,-117.7329,4.4,2.6,ml,23,50.2,0.116,0.1614,nn,nn00729560,2020-08-08T18:17:44.040Z,"Nevada",earthquake,,3.4,0.32,6,reviewed,nn,nn
2020-05-20T16:47:10.854Z,38.1858,-117.9665,3.3,2.9,ml,20,57.39,0.02,0.209,nn,nn00729538,2020-08-08T18:17:44.040Z,"25 km SSE of Mina, Nevada",earthquake,,1,0.62,5,reviewed,nn,nn
2020-05-20T16:40:56.400Z,35.7031667,-117.497,8.96,3.58,mw,62,63,0.1187,0.16,ci,ci39208391,2020-08-24T09:26:34.370Z,"11km SW of Searles Valley, CA",earthquake,0.12,0.36,,4,reviewed,ci,ci
2020-05-20T16:37:37.556Z,38.1622,-117.9639,2.1,2.9,ml,21,47.95,0.024,0.2133,nn,nn00729530,2020-08-08T18:17:44.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.9,0.67,5,reviewed,nn,nn
2020-05-20T16:35:25.175Z,38.1511,-117.9786,11.7,3.1,ml,24,47.53,0.019,0.1237,nn,nn00729525,2020-08-08T18:17:43.040Z,"66km W of Tonopah, Nevada",earthquake,,0.8,0.25,7,reviewed,nn,nn
2020-05-20T16:23:20.031Z,38.1927,-117.7397,6.4,2.6,ml,23,47.74,0.108,0.2112,nn,nn00729514,2020-08-08T18:17:43.040Z,"39 km SE of Mina, Nevada",earthquake,,2.5,0.36,6,reviewed,nn,nn
2020-05-20T16:19:37.333Z,38.1873,-117.7349,7.7,3.4,ml,24,48.46,0.113,0.1256,nn,nn00729511,2020-08-08T18:17:43.040Z,"44km WNW of Tonopah, Nevada",earthquake,,1.2,0.17,7,reviewed,nn,nn
2020-05-20T15:49:49.279Z,38.1599,-117.9569,6.2,3.6,ml,22,44.45,0.021,0.1269,nn,nn00729488,2020-08-08T18:17:43.040Z,"64km W of Tonopah, Nevada",earthquake,,1.5,0.36,7,reviewed,nn,nn
